Movie Name,Rating,Runtime,Genre,Metascore,Votes,Gross,imdb_id,Hit,popularity,vote_average,release_year,budget_adj,revenue_adj,is_major_company
Harry Potter and the Deathly Hallows: Part 2,8.1,130,Adventure,85.0,902633,132142175,tt1201607,1,5.711315,7.7,2011,78760466.20075,165524556.362,1
Catch Me If You Can,8.1,141,Biography,75.0,1024319,132142175,tt0264464,1,2.973115,7.6,2002,63037592.47,165524556.362,0
The Exorcist,8.1,122,Horror,81.0,422312,132142175,tt0070047,1,2.010733,7.2,1973,39289276.63,165524556.362,1
The Big Lebowski,8.1,117,Comedy,71.0,828533,17498804,tt0118715,1,2.556082,7.6,1998,20065432.04,37106552.66,0
Stand by Me,8.1,89,Adventure,75.0,418454,52287414,tt0092005,1,1.349043,7.5,1986,15915251.29,104020093.0,1
Rocky,8.1,120,Drama,70.0,599834,117235247,tt0075148,1,2.389663,7.2,1976,4214867.831,165524556.362,0
The Help,8.1,146,Drama,62.0,473349,132142175,tt1454029,1,1.105855,7.6,2011,24234951.06,120469153.8,0
Inside Out,8.1,95,Animation,94.0,738666,132142175,tt2096673,1,6.326804,8.0,2015,78760466.20075,165524556.362,1
Into the Wild,8.1,148,Adventure,73.0,636088,18354356,tt0758758,1,2.194526,7.7,2007,15775028.74,59161765.45,0
The Sound of Music,8.1,172,Biography,63.0,245198,132142175,tt0059742,1,1.313676,7.2,1965,56748622.29,165524556.362,0
"Lock, Stock and Two Smoking Barrels",8.1,107,Action,66.0,596098,3897569,tt0120735,1,0.699007,7.3,1998,1805888.883,5213760.392,0
Fargo,8.1,98,Crime,86.0,693821,24611975,tt0116282,1,2.775756,7.6,1996,9731517.173,84263782.23,0
Trainspotting,8.1,93,Drama,83.0,702049,16501785,tt0117951,1,2.94792,7.6,1996,5560866.956,22926175.46,0
12 Years a Slave,8.1,134,Biography,96.0,716881,56671993,tt2024544,1,3.625529,7.9,2013,18720667.05,165524556.362,0
How to Train Your Dragon,8.1,98,Animation,75.0,763176,132142175,tt0892769,1,3.560424,7.4,2010,78760466.20075,165524556.362,1
"Monsters, Inc.",8.1,92,Animation,79.0,934294,132142175,tt0198781,1,3.204295,7.3,2001,78760466.20075,165524556.362,1
Spotlight,8.1,129,Biography,93.0,483121,45055776,tt1895587,1,4.062293,7.8,2015,18399991.9,81278719.4,0
Platoon,8.1,120,Drama,92.0,423922,132142175,tt0091763,1,1.522478,7.3,1986,11936438.47,165524556.362,0
Room,8.1,118,Drama,86.0,432546,14677674,tt3170832,1,3.557846,8.0,2015,5519997.571,32569603.03,0
Rush,8.1,123,Action,74.0,492039,26947624,tt1979320,1,2.119986,7.7,2013,35569267.4,84474786.07,0
The Deer Hunter,8.1,183,Drama,86.0,347221,48979328,tt0077416,1,0.959754,7.4,1978,50140510.42,165524556.362,1
Before Sunrise,8.1,101,Drama,77.0,321220,5535405,tt0112471,1,1.706784,7.6,1995,3577417.168,7920981.151,0
Warrior,8.1,140,Action,71.0,482451,13657115,tt1291584,1,1.246852,7.6,2011,24234951.06,22351522.15,1
Gran Torino,8.1,116,Drama,72.0,790668,132142175,tt1205489,1,2.245306,7.6,2008,33421958.92,165524556.362,1
Raging Bull,8.1,129,Biography,90.0,363818,23383987,tt0081398,1,1.328578,7.4,1980,47628661.55,60858845.32,0
Million Dollar Baby,8.1,132,Drama,86.0,700868,100492203,tt0405159,1,1.648554,7.6,2004,34633361.99,165524556.362,1
The Iron Giant,8.1,86,Animation,85.0,210086,23159305,tt0129167,1,1.150934,7.5,1999,78760466.20075,30316754.14,1
Barry Lyndon,8.1,185,Adventure,89.0,174140,174140,tt0072684,1,1.019569,7.2,1975,44570032.89,81036423.44,1
Cool Hand Luke,8.1,127,Crime,92.0,182052,16217773,tt0061512,1,0.678719,7.2,1967,19610291.22,106011750.5,1
Hachi: A Dog's Tale,8.1,93,Biography,64.76015473887814,295659,295659,tt1028532,1,1.575231,7.7,2009,16262406.95,48585352.53,0
Network,8.1,121,Drama,83.0,163774,163774,tt0074958,1,0.476406,7.4,1976,14560452.51,90772455.0,0
Before Sunset,8.1,80,Drama,91.0,274513,5820649,tt0381681,1,0.939705,7.5,2004,3117002.579,18462600.82,0
"Paris, Texas",8.1,145,Drama,81.0,110880,2181987,tt0087884,1,0.518436,7.4,1984,3666950.877,4580082.442,0
In the Name of the Father,8.1,133,Biography,84.0,180139,25010410,tt0107207,1,0.683387,7.4,1993,19623109.5,99318386.76,1
Hotel Rwanda,8.1,121,Biography,79.0,362327,23530892,tt0395169,1,0.787185,7.2,2004,20202794.5,43868925.19,0
The Man Who Shot Liberty Valance,8.1,123,Drama,94.0,79125,79125,tt0056217,1,0.507078,7.1,1962,23067036.41,57667591.03,1
Paper Moon,8.1,102,Comedy,77.0,49889,30933743,tt0070510,0,0.419331,7.7,1973,45999979.76,98965884.825,1
Inherit the Wind,8.1,128,Biography,75.0,31506,31506,tt0053946,0,0.162753,6.8,1960,26147054.96,165524556.362,0
Mary and Max,8.1,92,Animation,64.54545454545455,181041,181041,tt0978762,1,0.654405,7.5,2009,8131203.473,3593753.334,0
A Woman Under the Influence,8.1,155,Drama,88.0,26843,13336830,tt0072417,0,0.075175,7.5,1974,19392071.575000003,31555208.205,0
The Message,8.1,177,Biography,64.76015473887814,49112,49112,tt0074896,0,0.318679,7.2,1977,19392071.575000003,31555208.205,0
The Miracle Worker,8.1,106,Biography,83.0,19593,5450000,tt0056241,0,0.461577,6.8,1962,3604224.439,18021122.2,0
Dil Chahta Hai,8.1,183,Comedy,56.58610567514677,73870,300000,tt0292490,1,0.453846,7.3,2001,2560263.795,5047869.79,0
Where Is the Friend's House?,8.1,83,Drama,65.23290203327171,16678,16678,tt0093342,0,0.244974,7.4,1987,3451350.606,1100009.1155,0
The Color of Paradise,8.1,90,Drama,80.0,17770,1810145,tt0191043,0,0.134902,6.8,1999,19392071.575000003,31555208.205,0
Sarfarosh,8.1,174,Action,52.75206611570248,26255,26255,tt0200087,0,0.015074,7.0,1999,3451350.606,1100009.1155,0
Guardians of the Galaxy,8.0,121,Action,76.0,1223124,132142175,tt2015381,1,14.311205,7.9,2014,78760466.20075,165524556.362,1
Black Swan,8.0,108,Drama,79.0,790180,106954678,tt0947798,1,5.29318,7.1,2010,13000000.0,165524556.362,0
Casino Royale,8.0,144,Action,80.0,671909,132142175,tt0381061,1,3.78958,7.1,2006,78760466.20075,165524556.362,0
The Princess Bride,8.0,98,Adventure,77.0,436672,30857814,tt0093779,1,1.186793,7.5,1987,30705287.01,59218627.21,0
The Martian,8.0,144,Adventure,80.0,880930,132142175,tt3659388,1,7.6674,7.6,2015,78760466.20075,165524556.362,1
Her,8.0,126,Drama,91.0,637589,25568251,tt1798709,1,3.951582,7.8,2013,21528767.11,44322350.23,0
The Avengers,8.0,143,Action,69.0,1418271,132142175,tt0848228,1,7.637767,7.3,2012,78760466.20075,165524556.362,1
Donnie Darko,8.0,113,Drama,88.0,820744,1480006,tt0246578,1,3.851009,7.5,2001,7388928.7,1564632.745,0
Dog Day Afternoon,8.0,125,Biography,86.0,264346,50000000,tt0072890,1,0.277357,7.2,1975,7293278.11,165524556.362,1
The Incredibles,8.0,115,Animation,90.0,763872,132142175,tt0317705,1,3.339406,7.2,2004,78760466.20075,165524556.362,1
Dances with Wolves,8.0,181,Adventure,72.0,277178,132142175,tt0099348,1,1.695911,7.3,1990,36715767.89,165524556.362,0
Aladdin,8.0,90,Animation,86.0,438504,132142175,tt0103639,1,3.966538,7.3,1992,43512679.13,165524556.362,1
Sin City,8.0,124,Crime,74.0,779839,74103820,tt0401792,1,3.520836,7.1,2005,44662531.59,165524556.362,0
The Imitation Game,8.0,114,Biography,71.0,790337,91125683,tt2084970,1,8.110711,8.0,2014,12895274.71,165524556.362,0
Groundhog Day,8.0,101,Comedy,72.0,652131,70906973,tt0107048,1,2.571339,7.2,1993,22038261.44,107031945.8,1
The Revenant,8.0,156,Action,76.0,829404,132142175,tt1663202,1,9.1107,7.2,2015,78760466.20075,165524556.362,0
Scent of a Woman,8.0,156,Drama,59.0,310825,63895607,tt0105323,1,0.775666,7.1,1992,48174751.89,165524556.362,1
Young Frankenstein,8.0,106,Comedy,83.0,163092,86300000,tt0072431,1,1.049959,7.5,1974,12382394.89,165524556.362,0
Beauty and the Beast,8.0,84,Animation,95.0,465438,132142175,tt0101414,1,3.852269,7.3,1991,40027321.05,165524556.362,1
The Graduate,8.0,106,Comedy,83.0,280407,104945305,tt0061722,1,2.22723,7.5,1967,19610291.22,165524556.362,0
Rain Man,8.0,133,Drama,65.0,527495,132142175,tt0095953,1,1.459821,7.4,1988,46097275.58,165524556.362,0
Planet of the Apes,8.0,112,Adventure,79.0,185650,33395426,tt0063442,1,1.152937,7.2,1968,36359988.97,165524556.362,1
12 Monkeys,8.0,129,Mystery,74.0,630170,57141459,tt0114746,1,2.206907,7.2,1995,42213522.58,165524556.362,1
Magnolia,8.0,188,Drama,78.0,319809,22455976,tt0175880,1,0.682531,7.3,1999,48434955.32,63425970.64,1
Blood Diamond,8.0,143,Adventure,64.0,564823,57366262,tt0450259,1,1.60314,7.2,2006,78760466.20075,165524556.362,1
The Pursuit of Happyness,8.0,117,Biography,64.0,532044,132142175,tt0454921,1,0.890909,7.5,2006,59491803.71,165524556.362,1
Big Fish,8.0,125,Adventure,58.0,448677,66257002,tt0319061,1,2.491591,7.4,2003,78760466.20075,145702426.9,1
Life of Brian,8.0,94,Comedy,77.0,409523,20045115,tt0079470,1,1.465088,7.5,1979,12018216.01,60226630.5,0
JFK,8.0,189,Drama,72.0,162263,70405498,tt0102138,1,0.658866,7.2,1991,64043713.68,165524556.362,0
Do the Right Thing,8.0,120,Comedy,93.0,106661,27545445,tt0097216,1,0.307623,7.5,1989,11433402.1,65602126.05,1
Slumdog Millionaire,8.0,120,Crime,84.0,859406,132142175,tt1010048,1,1.929591,7.5,2008,15191799.51,165524556.362,1
Rosemary's Baby,8.0,137,Drama,96.0,223965,223965,tt0063522,1,0.724527,7.3,1968,20060683.57,165524556.362,1
The Bourne Ultimatum,8.0,115,Action,85.0,644748,132142175,tt0440963,1,2.755051,7.2,2007,73616800.78,165524556.362,1
Kill Bill: Vol. 2,8.0,137,Action,83.0,775208,66208183,tt0378194,1,4.535598,7.5,2004,34633361.99,165524556.362,1
The King's Speech,8.0,118,Biography,88.0,692476,132142175,tt1504320,1,1.385499,7.4,2010,15000000.0,165524556.362,0
Butch Cassidy and the Sundance Kid,8.0,110,Biography,66.0,221004,102308889,tt0064115,1,1.357317,7.0,1969,35665585.21,165524556.362,1
Sling Blade,8.0,135,Drama,84.0,96223,24475416,tt0117666,1,0.455716,6.9,1996,1390216.739,34026133.02,1
Fiddler on the Roof,8.0,181,Drama,67.0,45563,80500000,tt0067093,0,0.291077,6.6,1971,48466754.23,56029345.0,0
The Last Picture Show,8.0,118,Drama,93.0,50108,29133000,tt0067328,1,0.369308,7.0,1971,7000753.389,156886883.4,1
Mommy,8.0,139,Drama,74.0,59247,3492754,tt3612616,1,1.737699,8.0,2014,4513346.149,3218356.608,0
Being There,8.0,130,Comedy,83.0,74945,30177511,tt0078841,1,0.498186,7.6,1979,26271743.97,90669961.46,0
Pink Floyd: The Wall,8.0,95,Drama,47.0,83139,22244207,tt0084503,1,0.851635,7.4,1982,29522938.255,37982410.66500001,0
Annie Hall,8.0,93,Comedy,92.0,270608,39200000,tt0075686,1,1.179653,7.6,1977,14391124.13,137620251.3,0
Cinderella Man,8.0,144,Biography,69.0,192590,61649911,tt0352248,1,1.053307,7.0,2005,78760466.20075,121191680.1,1
Papillon,8.0,151,Biography,58.0,134354,53267000,tt0070511,1,0.600434,7.4,1973,58933914.95,165524556.362,0
Fitzcarraldo,8.0,158,Adventure,58.352808988764046,36542,36542,tt0083946,0,0.223947,7.2,1982,19392071.575000003,31555208.205,0
What Ever Happened to Baby Jane?,8.0,134,Drama,75.0,58904,4050000,tt0056687,1,0.274348,6.8,1962,7064279.901,43335198.867,1
Gandhi,8.0,191,Biography,79.0,236368,52767889,tt0083987,1,0.786388,7.1,1982,49712132.86,165524556.362,1
Who's Afraid of Virginia Woolf?,8.0,131,Drama,75.0,77606,77606,tt0061184,1,0.670274,7.5,1966,50385110.19,165524556.362,0
The Straight Story,8.0,112,Biography,86.0,93316,6203044,tt0166896,1,0.335398,7.3,1999,13090528.47,156808805.1,1
The Hustler,8.0,134,Drama,90.0,84283,8284000,tt0054997,1,0.291101,7.3,1961,14589722.42,116558692.25,1
Secrets & Lies,8.0,136,Comedy,91.0,45174,13417292,tt0117589,0,0.453398,6.7,1996,6255975.325,18652943.93,0
Song of the Sea,8.0,93,Animation,85.0,60713,857524,tt1865505,1,1.37667,8.0,2014,21844118.47,789855.84,0
Sleuth,8.0,138,Mystery,57.43333333333333,48885,4081254,tt0069281,0,0.269252,7.1,1972,8916396.302,109004.312,0
Fail Safe,8.0,112,Drama,75.0,23184,23184,tt0058083,0,0.581833,6.9,1964,39577161.13,107263182.8,1
The Stoning of Soraya M.,8.0,114,Drama,50.0,21165,655647,tt1277737,0,0.511786,8.0,2008,19392071.575000003,3969147.118,0
"Carry On, Munna Bhai",8.0,144,Comedy,56.58610567514677,48202,2217561,tt0456144,0,0.029925,8.1,2006,3451350.606,1100009.1155,0
Vizontele,8.0,110,Comedy,56.58610567514677,37711,37711,tt0270053,0,0.130018,7.2,2001,3451350.606,1100009.1155,0
Avatar,7.9,162,Action,83.0,1345064,132142175,tt0499549,1,9.432768,7.1,2009,78760466.20075,165524556.362,1
Titanic,7.9,194,Drama,75.0,1221323,132142175,tt0120338,1,4.355219,7.3,1997,78760466.20075,165524556.362,1
Harry Potter and the Prisoner of Azkaban,7.9,142,Adventure,82.0,657110,132142175,tt0304141,1,5.827781,7.4,2004,78760466.20075,165524556.362,1
X-Men: Days of Future Past,7.9,132,Action,75.0,726006,132142175,tt1877832,1,6.052479,7.6,2014,78760466.20075,165524556.362,1
Iron Man,7.9,126,Action,79.0,1084579,132142175,tt0371746,1,4.977955,7.3,2008,78760466.20075,165524556.362,1
Fantastic Mr. Fox,7.9,87,Animation,83.0,247548,21002919,tt0432283,1,1.826169,7.5,2009,40656017.36,47233167.95,1
Mulholland Drive,7.9,147,Drama,86.0,367651,7220243,tt0166924,1,4.436367,7.4,2001,18472321.75,24774263.92,0
The Perks of Being a Wallflower,7.9,103,Drama,67.0,527401,17742948,tt1659337,1,2.046884,7.6,2012,12346675.66,31721459.0,0
Almost Famous,7.9,122,Adventure,90.0,284180,32534850,tt0181875,1,0.736562,7.3,2000,75977526.86,60001591.73,1
Edge of Tomorrow,7.9,113,Action,71.0,700605,100206256,tt1631867,1,3.990452,7.7,2014,78760466.20075,165524556.362,1
Boogie Nights,7.9,155,Drama,85.0,273095,26400640,tt0118749,1,0.778274,7.3,1997,20376904.82,58551805.22,1
True Romance,7.9,119,Crime,59.0,233656,12281500,tt0108399,1,0.853733,7.3,1993,18868374.52,18538632.32,1
Shrek,7.9,90,Animation,84.0,701369,132142175,tt0126029,1,2.918566,7.1,2001,73889287.0,165524556.362,1
E.T. the Extra-Terrestrial,7.9,115,Adventure,91.0,421554,132142175,tt0083866,1,2.900556,7.2,1982,23726245.23,165524556.362,1
Children of Men,7.9,109,Action,84.0,512331,35552383,tt0206634,1,2.108369,7.3,2006,78760466.20075,75673304.98,1
Star Trek,7.9,127,Action,82.0,610793,132142175,tt0796366,1,3.82957,7.3,2009,78760466.20075,165524556.362,1
Shaun of the Dead,7.9,99,Comedy,76.0,572222,13542874,tt0365748,1,1.823597,7.4,2004,4617781.599,34678837.91,1
Mystic River,7.9,138,Crime,84.0,468328,90135191,tt0327056,1,1.428302,7.4,2003,29633816.12,165524556.362,1
The Bourne Identity,7.9,119,Action,68.0,559566,121661683,tt0258463,1,3.628943,7.1,2002,72735683.62,165524556.362,1
In Bruges,7.9,107,Comedy,67.0,446167,7757130,tt0780536,1,1.054819,7.3,2008,15191799.51,32411742.73,0
Dallas Buyers Club,7.9,117,Biography,77.0,501319,27298285,tt0790636,1,1.765514,7.8,2013,4680166.764,51667435.77,1
Edward Scissorhands,7.9,105,Drama,74.0,503699,56362352,tt0099487,1,2.285811,7.4,1990,33377970.81,88451622.64,1
District 9,7.9,112,Action,81.0,695910,115646235,tt1136608,1,3.744956,7.1,2009,30492013.02,165524556.362,0
The Blues Brothers,7.9,133,Action,60.0,206191,57229890,tt0080455,1,1.607219,7.3,1980,71442992.33,165524556.362,1
Life of Pi,7.9,127,Adventure,79.0,646320,124987023,tt0454876,1,3.14008,7.1,2012,78760466.20075,165524556.362,0
Boyhood,7.9,165,Drama,100.0,360402,25379975,tt1065073,1,2.595951,7.6,2014,3684364.203,40849467.01,0
Toy Story 2,7.9,92,Animation,88.0,596864,132142175,tt0120363,1,1.810197,7.2,1999,78760466.20075,165524556.362,1
Carlito's Way,7.9,144,Crime,66.0,224800,36948322,tt0106519,1,0.885824,7.4,1993,45284098.85,55119823.24,1
Brazil,7.9,132,Drama,84.0,205476,9929135,tt0088846,1,1.105634,7.4,1985,30407490.78,31555208.205,0
All the President's Men,7.9,138,Drama,84.0,120447,70600000,tt0074119,1,0.85009,7.3,1976,32569433.24,165524556.362,1
The Man from Earth,7.9,87,Drama,65.23290203327171,192861,192861,tt0756683,1,0.674256,7.6,2007,19392071.575000003,31555208.205,0
This Is Spinal Tap,7.9,82,Comedy,92.0,143081,4736202,tt0088258,1,0.627167,7.5,1984,19392071.575000003,9941487.104,0
Spartacus,7.9,197,Adventure,87.0,138722,30000000,tt0054331,1,1.136943,6.9,1960,78760466.20075,165524556.362,0
In the Heat of the Night,7.9,110,Drama,76.0,79709,24379978,tt0061811,1,0.428652,7.0,1967,13073527.48,165524556.362,0
The Wrestler,7.9,109,Drama,80.0,313228,26236603,tt1125849,1,1.254928,7.0,2008,6076719.803,45275608.61,0
The Nightmare Before Christmas,7.9,76,Animation,82.0,352221,75082668,tt0107688,1,2.455618,7.4,1993,27170459.31,114167868.5,1
Doctor Zhivago,7.9,197,Drama,69.0,79502,111722000,tt0059113,1,1.282053,6.9,1965,78760466.20075,165524556.362,0
The Wild Bunch,7.9,135,Action,98.0,87563,12064472,tt0065214,1,0.615889,7.2,1969,37116502.82,3796250.834,0
Before Midnight,7.9,109,Drama,94.0,164834,8114627,tt2209418,1,0.639506,7.1,2013,2808100.058,10461547.75,0
Bound by Honor,7.9,180,Crime,47.0,32729,4496583,tt0106469,0,0.62502,7.7,1993,52831448.66,31464760.97,0
Charade,7.9,113,Comedy,83.0,81330,13474588,tt0056923,1,0.920094,7.5,1963,28480717.49,95941483.52,1
Once Were Warriors,7.9,102,Crime,77.0,35583,2201126,tt0110729,0,0.503888,7.3,1994,19392071.575000003,3238101.907,0
The Artist,7.9,100,Comedy,89.0,244987,44671682,tt1655442,1,1.644472,7.2,2011,14540970.64,129349549.4,0
Dancer in the Dark,7.9,140,Crime,61.0,113180,4184036,tt0168629,1,0.97741,7.4,2000,16208539.06,50692052.7,0
The Lion in Winter,7.9,134,Biography,64.76015473887814,32690,22276975,tt0063227,0,0.747337,6.9,1968,2646036.753,88238734.56,0
Patton,7.9,172,Biography,86.0,105176,61700000,tt0066206,1,0.467344,6.9,1970,67396420.13,165524556.362,1
A Christmas Story,7.9,93,Comedy,77.0,160972,20605209,tt0085334,1,1.494805,7.1,1983,26418412.33,42240900.95,0
The Manchurian Candidate,7.9,126,Drama,94.0,77339,77339,tt0056218,1,0.630948,7.0,1962,15858587.53,31555208.205,0
Three Colors: Blue,7.9,94,Drama,87.0,106239,1324974,tt0108394,1,0.563653,7.5,1993,78760466.20075,161243088.8,0
Before the Rain,7.9,113,Drama,65.23290203327171,15398,763847,tt0110882,0,0.352785,7.3,1994,19392071.575000003,1123704.153,0
Harold and Maude,7.9,91,Comedy,62.0,79617,79617,tt0067185,1,0.625188,7.4,1971,6462233.897,98965884.825,1
Short Term 12,7.9,96,Drama,82.0,89662,1010414,tt2370248,1,1.333929,7.8,2013,19392071.575000003,1497653.364,0
C.R.A.Z.Y.,7.9,129,Comedy,81.0,33572,33572,tt0401085,0,0.283066,7.4,2005,3451350.606,1100009.1155,0
Mishima: A Life in Four Chapters,7.9,120,Biography,81.0,12510,437547,tt0089603,0,0.214009,6.3,1985,10135830.26,1019173.95,1
In Cold Blood,7.9,134,Biography,89.0,27733,27733,tt0061809,0,0.2771,6.9,1967,22878673.09,107263182.8,1
My Name Is Khan,7.9,165,Adventure,50.0,111014,4018695,tt1188996,1,1.008796,7.6,2010,22000000.0,22579555.285,0
The Hill,7.9,123,Drama,81.0,14474,14474,tt0059274,0,0.246816,7.2,1965,26418412.33,28527780.74,0
Kes,7.9,111,Drama,65.23290203327171,21864,21864,tt0064541,0,0.33743,7.3,1969,7120179.372,31555208.205,0
"One, Two, Three",7.9,104,Comedy,73.0,22086,22086,tt0055256,0,0.303783,7.5,1961,21884583.62,29179444.83,0
Opening Night,7.9,144,Drama,69.0,11374,11374,tt0079672,0,0.080226,6.2,1977,19392071.575000003,31555208.205,0
The Breakfast Club,7.8,97,Comedy,66.0,415364,45875171,tt0088847,1,2.834739,7.6,1985,2027166.052,104450077.5,1
Ferris Bueller's Day Off,7.8,103,Comedy,61.0,370377,70136369,tt0091042,1,1.36519,7.3,1986,11936438.47,139529742.1,1
Tombstone,7.8,130,Biography,50.0,156432,56505065,tt0108358,1,0.926373,7.3,1993,37736749.04,85292698.3,0
Pride & Prejudice,7.8,129,Drama,82.0,308861,38405088,tt0414387,1,1.480854,7.6,2005,31263772.11,135269350.2,1
The Notebook,7.8,123,Drama,53.0,589161,81001787,tt0332280,1,3.425628,7.5,2004,33478916.59,133457615.9,1
Drive,7.8,100,Action,78.0,666228,35061555,tt0780504,1,5.903353,7.3,2011,14540970.64,73844056.81,0
Ghostbusters,7.8,105,Action,71.0,426519,132142175,tt0087332,1,2.484654,7.2,1984,62971261.18,165524556.362,1
American Gangster,7.8,157,Biography,76.0,437440,130164645,tt0765429,1,1.946073,7.3,2007,78760466.20075,165524556.362,1
The Big Short,7.8,130,Biography,81.0,448090,70259870,tt1596363,1,4.648046,7.3,2015,25759988.67,122678731.5,1
The Girl with the Dragon Tattoo,7.8,158,Crime,71.0,475109,102515793,tt1568346,1,2.776061,7.1,2011,78760466.20075,165524556.362,1
Hot Fuzz,7.8,121,Action,81.0,518065,23637265,tt0425112,1,1.901256,7.2,2007,70461795.04,84736906.7,0
About Time,7.8,123,Comedy,55.0,365338,15322921,tt2194499,1,2.195536,7.7,2013,14752267.6,81528925.3,0
The Hateful Eight,7.8,168,Crime,68.0,624970,54117416,tt3460252,1,5.8984,7.4,2015,40479982.19,143299244.6,0
Apocalypto,7.8,139,Action,68.0,320588,50866635,tt0472043,1,1.21726,7.1,2006,43266766.33,129989904.8,1
Atonement,7.8,123,Drama,85.0,287998,50927067,tt0783233,1,2.066397,7.2,2007,31550057.48,135945055.2,1
Moonrise Kingdom,7.8,94,Comedy,84.0,357732,45512466,tt1748122,1,1.661091,7.6,2012,15195908.5,64832551.54,0
Predator,7.8,107,Action,47.0,435383,59735548,tt0093773,1,3.474728,7.1,1987,34543447.89,165524556.362,1
Nightcrawler,7.8,117,Crime,76.0,571126,32381218,tt2872718,1,5.522641,7.6,2014,7829273.932,35643660.27,0
Star Wars: Episode VII - The Force Awakens,7.8,138,Action,80.0,948549,132142175,tt2488496,1,11.173104,7.5,2015,78760466.20075,165524556.362,1
The Sandlot,7.8,101,Comedy,55.0,96809,32416586,tt0108037,1,0.750456,7.1,1993,34694390.230000004,48931862.83,1
Back to the Future Part II,7.8,108,Adventure,57.0,549429,118500000,tt0096874,1,2.566875,7.2,1989,70359397.56,165524556.362,1
The Hobbit: An Unexpected Journey,7.8,169,Adventure,58.0,845019,132142175,tt0903624,1,4.218933,6.9,2012,78760466.20075,165524556.362,1
The Untouchables,7.8,119,Crime,79.0,319207,76270454,tt0094226,1,1.016148,7.5,1987,47977010.95,146369136.3,1
The Social Network,7.8,120,Biography,95.0,724502,96962694,tt1285016,1,1.923694,7.1,2010,40000000.0,165524556.362,1
Skyfall,7.8,143,Action,81.0,710667,132142175,tt1074638,1,5.603587,6.8,2012,78760466.20075,165524556.362,1
The Curious Case of Benjamin Button,7.8,166,Drama,70.0,669365,127509326,tt0421715,1,2.537342,7.2,2008,78760466.20075,165524556.362,1
Cast Away,7.8,143,Adventure,73.0,610509,132142175,tt0162222,1,2.197205,7.3,2000,78760466.20075,165524556.362,1
The Last Samurai,7.8,154,Action,55.0,452848,111110575,tt0325710,1,1.622536,7.1,2003,78760466.20075,165524556.362,1
A Bronx Tale,7.8,121,Crime,80.0,149226,17266971,tt0106489,1,0.756988,7.2,1993,33208339.16,26095562.73,0
Boyz n the Hood,7.8,112,Crime,76.0,146802,57504069,tt0101507,1,0.649755,7.3,1991,10407103.47,92069353.26,1
Little Miss Sunshine,7.8,101,Comedy,80.0,496390,59891098,tt0449059,1,0.778589,7.3,2006,8653353.266,108732824.6,0
Willy Wonka & the Chocolate Factory,7.8,100,Family,67.0,209775,4000000,tt0067992,1,2.430667,7.2,1971,16155584.74,21540779.66,0
Taken,7.8,90,Action,51.0,615546,132142175,tt0936501,1,3.647612,7.2,2008,25319665.85,165524556.362,1
Remember the Titans,7.8,113,Biography,48.0,222788,115654751,tt0210945,1,0.972719,7.3,2000,37988763.43,165524556.362,1
Captain America: The Winter Soldier,7.8,136,Action,70.0,868461,132142175,tt1843866,1,12.971027,7.6,2014,78760466.20075,165524556.362,1
The Outlaw Josey Wales,7.8,135,Western,69.0,76783,31800000,tt0075029,1,0.597297,7.1,1976,14177282.71,121847997.3,1
Captain Phillips,7.8,134,Action,82.0,474310,107100855,tt1535109,1,1.40572,7.7,2013,51481834.4,88923168.51,1
The Hobbit: The Desolation of Smaug,7.8,161,Fantasy,66.0,679905,132142175,tt1170358,1,4.310786,7.6,2013,78760466.20075,165524556.362,1
Misery,7.8,107,Drama,75.0,221545,61276872,tt0100157,1,1.295204,7.5,1990,33377970.81,102264882.2,1
The Fugitive,7.8,130,Action,87.0,305091,132142175,tt0106977,1,1.708867,7.0,1993,66416678.31,165524556.362,1
Big Hero 6,7.8,102,Animation,74.0,478007,132142175,tt2245084,1,8.691294,7.8,2014,78760466.20075,165524556.362,1
Mary Poppins,7.8,139,Comedy,88.0,178766,102272727,tt0058331,1,1.987819,7.2,1964,42181604.46,165524556.362,0
Pride,7.8,119,Biography,79.0,59571,59571,tt3169706,1,0.920514,7.7,2014,19392071.575000003,6929951.947,0
Gattaca,7.8,106,Drama,64.0,312793,12339633,tt0119177,1,3.077454,7.3,1997,48904571.56,17025280.27,1
Glory,7.8,122,Biography,78.0,139118,26830000,tt0097441,1,1.836091,7.1,1989,31661728.9,47190689.97,0
Cabaret,7.8,124,Drama,80.0,57215,42765000,tt0068327,1,0.669045,6.9,1972,31287365.59,35775396.235,0
The Right Stuff,7.8,193,Adventure,91.0,63406,21500000,tt0086197,1,0.675753,7.2,1983,59111423.94,47070207.95,1
The Holy Mountain,7.8,114,Adventure,76.0,45550,61001,tt0071615,0,0.200129,7.4,1973,19392071.575000003,31555208.205,0
Moon,7.8,97,Drama,67.0,367049,5009677,tt1182345,1,1.328218,7.4,2009,5082002.171,9920173.943,0
Serenity,7.8,119,Action,74.0,300564,25514517,tt0379786,1,1.110148,7.3,2005,43545968.3,43400216.59,1
Midnight Cowboy,7.8,113,Drama,79.0,115221,44785053,tt0064665,1,0.859806,7.0,1969,21399351.12,165524556.362,0
Walk the Line,7.8,136,Biography,72.0,257743,119519402,tt0358273,1,0.681157,7.0,2005,31263772.11,165524556.362,0
Awakenings,7.8,121,Biography,74.0,149488,52096475,tt0099077,1,0.662154,7.4,1990,39577161.13,86943731.08,1
